Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
,0,863,34,865803.486297736759298
,0,864,53,575661.909730469924398
,0,865,52,815173.348223192151636
,0,866,53,264898.298596259148326
,0,867,34,781796.580017567845061
,0,868,34,624510.731089444714598
,0,869,52,753040.816612427821383
,0,870,53,518533.334220195538364
,0,871,34,743400.892827143310569
,0,872,34,752909.149834052310325
,0,873,53,498247.381517722620629
,0,874,49,851674.348224489483982
,0,875,34,624504.394679387332872
,0,876,53,766323.848789703566581
,0,877,53,769891.016277054324746
,0,878,34,622531.830502274213359
,0,879,53,790096.954599365475588
,0,880,53,298609.933250535221305
,0,881,53,505422.878343124815729
,0,882,52,324384.588511268724687
,0,883,52,325626.917995693744160
,0,884,51,269782.490664250159170
,0,885,50,521757.209002679563127
,0,886,34,629401.026381479226984
,0,887,50,342425.946400807064492
,0,888,50,80873.093043198430678
,0,889,49,499243.144985985651147
,0,890,50,68765.592757910664659
,0,891,49,672897.246199007495306
,0,892,49,447644.096546846209094
,0,893,50,440672.275067742622923
,0,894,50,101559.467643111056532
,0,895,50,249286.288431862718426
,0,896,34,631756.534450803650543
,0,897,49,483348.448023816104978
,0,898,50,365843.760119900107384
,0,899,50,129284.734593354980461
,0,900,34,462262.909437722235452
,0,901,50,422690.072143558820244
,0,902,49,622302.024740011431277
,0,903,50,610620.239066933165304
,0,904,33,394321.919281797308940
,0,905,44,412422.316271877556574
,0,906,34,442329.381290393241215
,0,907,44,283050.147424136463087
,0,908,44,176174.077414298575604
,0,909,34,228755.968009199539665
,0,910,44,175986.530789178097621
,0,911,44,307591.904129648464732
,0,912,44,357666.342135972226970
,0,913,50,402942.171822858101223
,0,914,34,166766.975661012111232
,0,915,34,391718.139511474466417
,0,916,44,150938.766416851052782
,0,917,33,435217.979718326823786
,0,918,47,413244.944091830810066
,0,919,34,207584.510850992053747
,0,920,33,466964.036633779993281
,0,921,44,39462.742866418964695
,0,922,12,321776.486762797168922
,0,923,12,152868.468555077386554
,0,924,12,387587.342044536315370
,0,925,12,968256.547024468192831
,0,926,12,184629.495488700020360
,0,927,12,638761.116139030433260
,0,928,12,358057.145532252267003
,0,929,12,382500.647770143346861
,0,930,12,236666.989655039069476
,0,931,12,418245.919880327361170
,0,932,12,787138.756089952075854
,0,933,12,340277.355364554154221
,0,934,12,553145.871732290950604
,0,935,12,805895.433003477635793
,0,936,12,514829.932927045272663
,0,937,12,209908.713845122809289
,0,938,12,335483.317078689404298
,0,939,12,35610.333183384747826
,0,940,12,344197.002656204451341
,0,941,12,224231.094767237023916
,0,942,12,441193.684927673195489
,0,943,12,301730.020245551597327
,0,944,12,548548.787604045821354
,0,945,12,660417.372488756431267
,0,946,12,257572.406825901271077
,0,947,12,730337.219460986438207
,0,948,14,467937.285519146709703
,0,949,12,709086.837049304042011
,0,950,12,298497.172777048486751
,0,951,12,609208.891153551056050
,0,952,12,462835.277575718413573
,0,953,12,129240.184158353949897
,0,954,14,512302.985821034817491
,0,955,14,438622.956606179999653
,0,956,12,295958.676747189078014
,0,957,12,642886.800145005225204
,0,958,12,453066.663226570817642
,0,959,12,82946.696624532254646
,0,960,12,676861.451987573876977
,0,961,12,283744.740233686577994
,0,962,12,309356.196586762729567
,0,963,12,796170.303855313337408
,0,964,12,997696.825645118486136
,0,965,12,208186.127225895354059
,0,966,12,908359.918617152259685
,0,967,12,183342.423540460702498
,0,968,12,183342.423540460702498
,0,969,17,95587.736418805390713
,0,970,10,1165238.421412839787081
,0,971,25,1146538.400593810249120
,0,972,10,708030.559407030581497
,0,973,3,475167.765619879763108
,0,974,25,815088.973479424137622
,0,975,3,468440.417487001453992
,0,976,10,1187610.755918369395658
,0,977,17,618211.676771229365841
,0,978,3,584761.468094637850299
,0,979,17,609913.147129149525426
,0,980,3,423373.838756730314344
,0,981,25,484365.227600078389514
,0,982,3,553332.225816012476571
,0,983,10,830023.504319659899920
,0,984,20,291233.175405410758685
,0,985,17,280616.434495082939975
,0,986,20,375582.289395631756634
,0,987,17,134286.793051891436335
,0,988,10,1049112.756587083917111
,0,989,17,284169.170036452473141
,0,990,17,106786.593327176728053
,0,991,17,311188.364797881047707
,0,992,17,402460.655812700802926
,0,993,17,448944.933316840848420
,0,994,25,524669.639529984327964
,0,995,20,377440.059457510069478
,0,996,17,543662.471420193440281
,0,997,20,453287.040299806511030
,0,998,3,573922.898501600371674
,0,999,20,211556.644816103071207
,0,1000,17,868797.866021653637290
,0,1001,3,848352.409685838851146
,0,1002,3,547320.246179977199063
,0,1003,17,350111.235518532455899
,0,1004,46,134502.152925128437346
,0,1005,47,272267.049153419735376
,0,1006,46,493085.394997757219244
,0,1007,47,375295.379075150645804
,0,1008,46,89819.078712882852415
,0,1009,44,224134.226898347667884
,0,1010,46,264569.734707003168296
,0,1011,46,449835.503779332269914
,0,1012,42,343604.435609957261477
,0,1013,42,506472.837810809374787
,0,1014,44,268477.186744435224682
,0,1015,46,314603.358933133713435
,0,1016,44,404376.400474460446276
,0,1017,34,265006.197137392591685
,0,1018,47,17012.902106822650239
,0,1019,46,280624.999015410139691
,0,1020,46,197100.433662240335252
,0,1021,44,382356.235093453782611
,0,1022,47,66452.870406001486117
,0,1023,44,251796.880901622091187
,0,1024,47,185598.165651750168763
,0,1025,46,316660.014573452295735
,0,1026,46,349066.233113144640811
,0,1027,47,75548.723097974914708
,0,1028,48,38820.281691274649347
,0,1029,40,65067.479825231981522
,0,1030,40,130769.312377325855778
,0,1031,41,58944.404843370073650
,0,1032,40,61827.844771130410663
,0,1033,40,110805.973405788841774
,0,1034,41,76152.450053718770505
,0,1035,41,86797.412506466309424
,0,1036,41,102986.265833826037124
,0,1037,41,10874.411051099834367
,0,1038,40,89716.801682804405573
,0,1039,41,89808.982182025225484
,0,1040,54,236514.695098373107612
,0,1041,54,272241.320169538201299
,0,1042,26,267791.332939789921511
,0,1043,41,104471.276315747993067
,0,1044,54,261430.789295885799220
,0,1045,26,63433.218640551283897
,0,1046,54,136379.213824698614189
,0,1047,26,209688.415529045189032
,0,1048,26,177624.274142915237462
,0,1049,54,309883.827961741131730
,0,1050,26,314172.421254321234301
,0,1051,41,223502.214073766604997
,0,1052,26,308678.349440501071513
,0,1053,54,136832.437283233273774
,0,1054,26,217818.057151174085448
,0,1055,54,284807.394130743807182
,0,1056,54,190236.452394234453095
,0,1057,54,192536.376935643114848
,0,1058,54,180118.899865943210898
,0,1059,41,174900.851124722859822
,0,1060,54,256744.889121303131105
,0,1061,26,191102.142669016437139
,0,1062,41,83180.043454369108076
,0,1063,26,240424.579257200239226
,0,1064,26,127854.353450129739940
,0,1065,26,241382.893282170785824
,0,1066,26,205222.175284245022340
,0,1067,26,176581.433748900162755
,0,1068,3,1027023.490564067382365
,0,1069,3,1072042.017610029084608
,0,1070,32,74690.926774315157672
,0,1071,32,124060.467108620170620
,0,1072,32,173610.044563927222043
,0,1073,15,463077.033189864247106
,0,1074,21,184301.036797560314881
,0,1075,21,248836.345981844759081
,0,1076,15,198331.322211805469124
,0,1077,14,376833.577667695819400
,0,1078,12,359892.953012701706029
,0,1079,12,497314.634699904767331
,0,1080,15,125251.249131745411432
,0,1081,15,371697.270223940897267
,0,1082,21,272011.318597359291743
,0,1083,12,394253.808447874791455
,0,1084,12,394103.083157753339037
,0,1085,21,122867.666101544687990
,0,1086,12,480241.595334529993124
,0,1087,15,292311.818355140450876
,0,1088,21,211401.201469139545225
,0,1089,12,314119.440142171864863
,0,1090,15,74839.490092353284126
,0,1091,15,114077.401824849046534
,0,1092,15,295035.723940960073378
,0,1093,15,360711.010583655850496
,0,1094,15,442273.745192586153280
,0,1095,12,181558.281866668083239
,0,1096,12,262760.080796732509043
,0,1097,21,117087.049720995521056
,0,1098,15,303531.533654895436484
,0,1099,12,237427.731544804235455
,0,1100,12,97579.125605726978392
,0,1101,15,386318.858194178552367
,0,1102,15,256283.401284803665476
,0,1103,15,94567.236457183855237
,0,1104,15,320992.792402483173646
,0,1105,15,284892.928661727113649
,0,1106,21,166151.519402743753744
,0,1107,12,78887.378900746494764
,0,1108,15,522977.452671176521108
,0,1109,21,82661.076772914864705
,0,1110,21,136193.317850276711397
,0,1111,12,496866.754287478630431
,0,1112,15,341969.661185428150930
,0,1113,15,182725.849431145266863
,0,1114,12,127970.077138446940808
,0,1115,12,238375.074397988792043
,0,1116,12,206048.760626973904436
,0,1117,14,514255.820613001880702
,0,1118,15,479124.118887863587588
,0,1119,12,240340.511945998790907
,0,1120,15,218856.655451295955572
,0,1121,12,135336.489131141221151
,0,1122,12,461385.397054060362279
,0,1123,15,263312.923701000690926
,0,1124,15,156881.651042287179735
,0,1125,15,290741.202951958926860
,0,1126,15,308308.698322864831425
,0,1127,21,156579.598640224983683
,0,1128,12,167738.737030198681168
,0,1129,14,361616.758172841509804
,0,1130,12,59790.632808990674675
,0,1131,9,385384.377841690147761
,0,1132,15,344661.551993253582623
,0,1133,15,242169.084958576306235
,0,1134,21,365230.517967686930206
,0,1135,12,208827.626274985261261
,0,1136,12,436260.234158146602567
,0,1137,12,178352.077308798208833
,0,1138,21,291868.382171816076152
,0,1139,21,350503.554295589623507
,0,1140,15,204347.097616534709232
,0,1141,22,32729.832403332973627
,0,1142,51,384746.189733451814391
,0,1143,15,390470.399160355445929
,0,1144,22,226222.736652622494148
,0,1145,22,242695.282403568620794
,0,1146,22,414310.975872462789994
,0,1147,51,366257.793915260815993
,0,1148,22,368476.425673034624197
,0,1149,22,164294.149027274281252
,0,1150,22,311203.785966598661616
,0,1151,22,36204.659033592310152
,0,1152,51,330590.345156481664162
,0,1153,51,414174.409961762547027
,0,1154,10,347922.813928435498383
,0,1155,10,846187.974336131592281
,0,1156,10,890457.893074031104334
,0,1157,10,448082.431749166396912
,0,1158,25,1018277.999238880234770
,0,1159,10,147467.275878013810143
,0,1160,12,640370.645233940333128
,0,1161,12,491478.008833635482006
,0,1162,10,190835.091803629737115
,0,1163,9,499117.683733882440720
,0,1164,10,86552.119216090562986
,0,1165,12,332961.975319462711923
,0,1166,12,738522.780521502019837
,0,1167,12,295177.753770319977775
,0,1168,10,195044.671388837741688
,0,1169,10,113644.363948595142574
,0,1170,12,447743.084862672723830
,0,1171,10,174024.991051247809082
,0,1172,12,321992.306665157666430
,0,1173,10,202686.722523653734243
,0,1174,10,121319.847237174180918
,0,1175,9,568190.324249866418540
,0,1176,12,997250.957927890471183
,0,1177,10,228383.410193127114326
,0,1178,10,222585.122241766483057
,0,1179,10,63133.188152694921882
,0,1180,10,194174.464973440364702
,0,1181,6,290050.571809325716458
,0,1182,6,203612.563095275807427
,0,1183,6,153321.006827730598161
,0,1184,6,173212.407396626425907
,0,1185,6,205370.934195793670369
,0,1186,6,216312.127088812238071
,0,1187,6,249438.131414161529392
,0,1188,6,327991.615555888391100
,0,1189,6,204772.728662822366459
,0,1190,16,399670.197690655884799
,0,1191,6,155231.489707369444659
,0,1192,6,193564.171567573939683
,0,1193,10,189012.717429692420410
,0,1194,6,358751.003609036328271
,0,1195,16,383175.949586150469258
,0,1196,6,374637.818942574027460
,0,1197,6,100169.153378908740706
,0,1198,10,219584.526534775533946
,0,1199,6,306531.695720968302339
,0,1200,6,188319.470231795217842
,0,1201,5,346483.344058132031932
,0,1202,6,287827.791388179350179
,0,1203,6,59135.942235806505778
,0,1204,6,120373.947965455547092
,0,1205,6,159901.983435074915178
,0,1206,16,386144.687695296888705
,0,1207,6,275113.297619289951399
,0,1208,10,218057.327311191358604
,0,1209,6,328474.257458740205038
,0,1210,6,281340.391408814059105
,0,1211,5,387606.521824943309184
,0,1212,23,272398.185814174532425
,0,1213,23,195967.889520468859700
,0,1214,23,171383.679745931731304
,0,1215,18,165103.500047089997679
,0,1216,23,276782.628442791523412
,0,1217,23,359484.393141295993701
,0,1218,23,222245.097137433476746
,0,1219,6,249066.807025887101190
,0,1220,6,347780.616082334134262
,0,1221,23,364774.086591058527119
,0,1222,23,227060.492172287340509
,0,1223,23,166077.185440764471423
,0,1224,23,129237.405830315794447
,0,1225,6,264928.149832634546328
,0,1226,6,311352.626269404543564
,0,1227,23,409492.364158995158505
,0,1228,23,228704.556090142286848
,0,1229,6,397055.402318604756147
,0,1230,6,295159.949798961053602
,0,1231,6,305204.748237548745237
,0,1232,6,273610.414764988410752
,0,1233,10,416717.518434701079968
,0,1234,23,104248.220868335542036
,0,1235,23,308368.670100043178536
,0,1236,23,247203.518304837751202
,0,1237,18,78424.454556361408322
,0,1238,23,291052.440933828882407
,0,1239,18,105188.133537655157852
,0,1240,16,271857.346397860965226
,0,1241,18,158911.270071466075024
,0,1242,23,305532.977262000611518
,0,1243,18,190517.784948440676089
,0,1244,18,247299.717139003303600
,0,1245,6,285591.153663035540376
,0,1246,18,342463.131013209931552
,0,1247,18,239885.184928983682767
,0,1248,6,237319.021166711492697
,0,1249,6,226062.592497802688740
,0,1250,6,323776.980557128787041
,0,1251,6,376896.725668511528056
,0,1252,6,229387.681975845247507
,0,1253,18,137504.377904753491748
,0,1254,18,78113.897989031538600
,0,1255,18,17033.285115637048875
,0,1256,6,215207.363268799963407
,0,1257,6,396584.570701514778193
,0,1258,6,231512.777532182080904
,0,1259,23,251861.568870086630341
,0,1260,6,345323.934371924260631
,0,1261,18,296963.680656582931988
,0,1262,16,367369.133782483346295
,0,1263,16,390375.928961439291015
,0,1264,6,272904.712685267149936
,0,1265,6,313658.551018676604144
,0,1266,16,354402.227482282032724
,0,1267,6,397067.826277088723145
,0,1268,23,269674.234964519797359
,0,1269,6,294972.625508132972755
,0,1270,4,101359.757031385219307
,0,1271,4,48446.605512799229473
,0,1272,4,77538.255919034752878
,0,1273,4,58678.650524487376970
,0,1274,4,76179.032414141824120
,0,1275,4,100130.465265182210715
,0,1276,4,147284.768415903206915
,0,1277,4,116068.263174486884964
,0,1278,4,41048.083884053623478
,0,1279,24,711499.313944635447115
,0,1280,24,442206.900358719052747
,0,1281,24,737805.827896530856378
,0,1282,24,983201.652447164175101
,0,1283,27,826119.722703194129281
,0,1284,24,518411.141880516253877
,0,1285,24,219493.506320935179247
,0,1286,27,770840.984403730719350
,0,1287,24,622732.586393230827525
,0,1288,24,218908.420747303229291
,0,1289,24,363474.447913278592750
,0,1290,24,672026.644509061472490
,0,1291,24,573764.812039049225859
,0,1292,24,706984.849509975407273
,0,1293,5,753954.912110343691893
,0,1294,1,247310.395696098217741
,0,1295,1,408887.580283198796678
,0,1296,1,247453.899263526953291
,0,1297,5,412742.923620031564496
,0,1298,1,589625.297629424021579
,0,1299,5,394977.005341775889974
,0,1300,3,754926.940473556984216
,0,1301,1,115445.322620192455361
,0,1302,1,154176.849245901830727
,0,1303,1,297258.984119707893115
,0,1304,1,976711.288943226099946
,0,1305,11,177916.643886260921136
,0,1306,5,551546.320251881028526
,0,1307,22,147421.175851947395131
,0,1308,21,31354.869552664651565
,0,1309,22,204880.706943513039732
,0,1310,22,178519.626451736170566
,0,1311,22,116947.128298518407973
,0,1312,2,22740.277908913638385
,0,1313,2,160282.095868965960108
,0,1314,2,36431.666561052654288
,0,1315,38,457214.895932402869221
,0,1316,38,695012.960054985131137
,0,1317,38,518887.949154072732199
,0,1318,38,282154.587792086938862
,0,1319,38,265050.655326031730510
,0,1320,38,698250.168811752926558
,0,1321,38,87481.590561784760212
,0,1322,38,212020.937318821001099
,0,1323,38,199955.862863816175377
,0,1324,38,224033.146880931773921
,0,1325,38,416967.186332902405411
,0,1326,38,534678.932466341531835
,0,1327,36,574482.440779491211288
,0,1328,35,251523.660605078766821
,0,1329,37,361323.273331825970672
,0,1330,39,36324.167691195332736
,0,1331,42,49445.742706374709087
,0,1332,19,11564.732406507850101
,0,1333,0,122857.070544925343711
